Ticker,Beta,ATR,SMA20,SMA50,SMA200,52W High,52W Low,RSI,Price,from Open,Gap
AGIO,1.63,3.01,0.0098,0.015600000000000001,0.1311,-0.1444,0.5996,51.13,50.42,0.0298,0.0087
AGRO,1.34,0.33,0.0187,0.0675,0.4818,-0.10369999999999999,1.6103,58.46,8.64,0.004699999999999999,-0.0034999999999999996
AGX,0.56,1.64,0.021400000000000002,0.10279999999999999,0.1906,-0.048799999999999996,0.6970999999999999,59.36,52.67,0.0148,0.0021
AHCO,,2.18,0.1054,0.049100000000000005,0.3481,-0.1072,2.5352,58.93,37.12,0.0123,0.0252
AHH,0.85,0.45,-0.02,0.0658,0.2375,-0.0922,1.0312000000000001,50.6,13.0,-0.0084,-0.0023
ALE,0.44,1.85,0.0446,0.047400000000000005,0.1663,-0.0518,0.41869999999999996,58.17,68.41,0.0032,-0.0023
ALLT,0.56,0.86,-0.004699999999999999,0.0405,0.32899999999999996,-0.1244,1.34,50.75,15.21,-0.0091,0.0039000000000000003
ALPN,1.62,0.94,0.0034999999999999996,0.0059,0.2682,-0.2211,5.2195,49.06,12.75,-0.0583,-0.0196
ALRS,0.87,1.31,0.1225,0.18760000000000002,0.4465,0.0106,1.2756999999999998,73.4,34.25,0.0433,-0.0097
ALTG,,0.41,0.17629999999999998,0.2364,0.47850000000000004,0.0933,2.6546,79.51,13.12,0.07629999999999999,0.040999999999999995
ALTR,1.51,3.1,0.012,0.0042,0.2593,-0.1047,1.6649,51.25,61.4,0.0409,-0.0025
ALV,1.9,2.56,-0.0068000000000000005,0.0091,0.156,-0.056299999999999996,1.4534,47.96,93.62,-0.009000000000000001,-0.0087
AMAT,1.47,5.94,-0.0074,0.0548,0.483,-0.0774,2.1163,51.74,114.86,0.0031,0.002
AMH,0.47,0.77,0.030899999999999997,0.0381,0.1,-0.0222,0.8331000000000001,58.48,32.08,-0.0138,0.0062
AMKR,1.68,1.51,0.0516,0.1838,0.6263000000000001,-0.0806,3.4389,59.88,23.97,0.0431,-0.005600000000000001
AMN,0.39,2.65,0.0239,0.0318,0.2473,-0.1382,1.0979999999999999,54.76,76.89,0.0097,0.0001
AMOT,1.79,2.31,0.0947,0.107,0.2608,-0.0129,1.8621,62.71,54.38,0.028399999999999998,0.0015
AMRK,-0.42,2.24,0.2619,0.3014,0.4911,-0.0053,4.6291,75.03,39.74,0.013500000000000002,0.0246
AMRS,1.2,2.38,0.1789,0.5097,2.3916999999999997,-0.111,10.104,61.12,20.82,0.056900000000000006,0.0005
AMRX,1.32,0.44,0.2669,0.344,0.5414,-0.020499999999999997,1.6854,71.39,7.17,0.024300000000000002,0.013000000000000001
AMWD,2.3,4.12,0.0159,0.0394,0.1477,-0.0787,1.8399,53.27,100.25,0.0134,-0.0104
ANDE,0.71,1.35,0.0334,0.0933,0.3958,-0.06709999999999999,1.6027,55.84,28.76,0.0067,0.0
ANTM,1.04,8.87,0.0959,0.1253,0.2075,0.0023,1.0706,76.2,354.13,0.0054,-0.0031
AOS,1.05,1.52,0.073,0.1273,0.2519,-0.01,0.9962000000000001,72.03,67.48,-0.0006,0.0009
AOSL,2.7,2.99,-0.0149,0.0489,0.7368000000000001,-0.1888,4.9931,50.4,34.88,0.0178,-0.0015
AOUT,,1.55,0.1875,0.2487,0.5312,-0.129,1.136,72.32,26.14,-0.0393,0.04650000000000001
APAM,1.89,1.88,0.0785,0.043899999999999995,0.2482,-0.0348,2.0147,58.87,53.02,0.026099999999999998,0.0
APPS,2.51,9.74,0.0017000000000000001,0.1104,1.0347,-0.2102,21.625700000000002,51.62,81.0,0.0518,-0.0003
AR,4.91,0.74,0.0184,0.1777,1.0490000000000002,-0.0819,14.376199999999999,54.92,9.81,0.055999999999999994,0.0011
ARCB,1.86,3.13,0.058600000000000006,0.2416,0.7857999999999999,-0.0691,3.3878,61.47,69.81,0.0007000000000000001,-0.0115
ARCC,,0.39,-0.0154,0.0175,0.166,-0.0519,1.3114,47.77,18.26,0.009399999999999999,-0.0006
ARD,1.25,1.13,0.0378,0.24789999999999998,0.5688,-0.046,1.8413,64.48,26.14,-0.008,0.003
ARES,1.09,1.65,0.026699999999999998,0.08960000000000001,0.2304,-0.0315,1.6832,59.45,54.2,-0.0075,0.0002
ARW,1.57,3.06,0.0552,0.054900000000000004,0.2734,-0.0167,1.7589,62.25,109.13,0.0102,-0.0008
ASA,,0.66,0.0702,0.016399999999999998,0.0184,-0.16899999999999998,1.5918999999999999,59.16,21.15,0.0144,0.0034000000000000002
ASO,,1.54,0.0279,0.0776,0.3097,-0.0836,1.1295,55.4,25.66,0.0297,-0.0068000000000000005
ATCO,1.15,0.55,0.0355,0.14300000000000002,0.4575,-0.0236,1.4459,62.91,14.48,0.0204,-0.0007000000000000001
ATCX,,0.62,0.1173,0.1326,0.28600000000000003,-0.0576,1.1495,63.34,10.64,-0.0019,-0.0009
ATEC,1.66,1.06,0.1026,0.1714,0.88,-0.0183,7.3515999999999995,66.32,18.29,0.022400000000000003,0.0087
ATGE,1.31,1.37,0.038,0.059500000000000004,0.2594,-0.0552,1.0449,59.63,41.43,0.015700000000000002,-0.0022
ATH,1.64,1.79,0.0233,0.0819,0.2775,-0.1038,2.1678,56.6,49.64,-0.0078000000000000005,-0.0032
